-25;78.65573;460.4553;0.9248551
-25;81.804695;464.6123;0.9344578
-25;84.99739;468.74228;0.94406444
-25;88.23358;472.84473;0.95367503
-25;91.513016;476.91916;0.9632895
-25;94.83545;480.9651;0.97290784
-25;98.20063;484.98203;0.98253006
-25;101.6083;488.96948;0.9921561
-25;105.05819;492.927;1.0017859
-25;108.55003;496.85413;1.0114194
-25;112.08356;500.75037;1.0210567
-25;115.65848;504.61523;1.0306977
-25;119.274506;508.4483;1.0403423
-25;122.93135;512.2491;1.0499907
-25;126.628716;516.0171;1.0596426
-25;130.3663;519.7519;1.0692981
-25;134.1438;523.45306;1.0789573
-25;137.96089;527.1201;1.08862
-25;141.81726;530.7526;1.0982862
-25;145.71259;534.35016;1.1079558
-25;149.64655;537.91223;1.1176289
-25;153.6188;541.4384;1.1273055
-25;157.62903;544.9283;1.1369855
-25;161.67686;548.3814;1.1466689
-25;165.76196;551.79736;1.1563556
-25;169.88397;555.1757;1.1660458
-25;174.04254;558.5161;1.1757392
-25;178.2373;561.81805;1.1854359
-25;182.4679;565.0811;1.195136
-25;186.73395;568.30493;1.2048392
-25;191.03508;571.4891;1.2145457
-25;195.37091;574.6332;1.2242554
-25;199.74104;577.7368;1.2339684
-25;204.1451;580.79956;1.2436844
-25;208.58269;583.8211;1.2534035
-25;213.05339;586.80096;1.2631259
-25;217.55682;589.73883;1.2728513
-25;222.09256;592.6343;1.2825798
-25;226.6602;595.487;1.2923113
-25;231.25932;598.2966;1.3020458
-25;235.88951;601.0626;1.3117834
-25;240.55032;603.7848;1.321524
-25;245.24135;606.46277;1.3312676
-25;249.96214;609.0962;1.341014
-25;254.71227;611.6847;1.3507634
-25;259.49127;614.2279;1.3605157
-25;264.29874;616.7255;1.370271
-25;269.1342;619.1772;1.3800291
-25;273.99716;621.5826;1.38979
-25;278.8872;623.9414;1.3995538
-25;283.8039;626.25336;1.4093204
-25;288.74673;628.51807;1.4190897
-25;293.71524;630.7352;1.4288619
-25;298.70895;632.90454;1.4386368
-25;303.72742;635.02576;1.4484144
-25;308.7701;637.0985;1.4581949
-25;313.83658;639.12256;1.4679779
-25;318.92633;641.0976;1.4777637
-25;324.03888;643.0234;1.487552
-25;329.17374;644.8996;1.4973431
-25;334.33038;646.72595;1.5071368
-25;339.50833;648.50226;1.5169331
-25;344.70706;650.2282;1.526732
-25;349.9261;651.90356;1.5365335
-25;355.16492;653.528;1.5463375
-25;360.423;655.1014;1.5561441
-25;365.69983;656.6234;1.5659533
-25;370.9949;658.0939;1.5757649
-25;376.30768;659.5126;1.585579
-25;381.63766;660.8793;1.5953957
-25;386.9843;662.1937;1.6052147
-25;392.3471;663.45575;1.6150362
-25;397.7255;664.6651;1.6248602
-25;403.11896;665.82166;1.6346866
-25;408.52695;666.9252;1.6445154
-25;413.94894;667.97546;1.6543466
-25;419.3844;668.97235;1.66418
-25;424.83276;669.91565;1.6740159
-25;430.2935;670.80524;1.6838541
-25;435.76602;671.64087;1.6936946
-25;441.24982;672.4224;1.7035375
-25;446.74435;673.1498;1.7133826
-20;-1.4421542;5.359428;0.009497624
-20;-2.82719;10.742443;0.018780753
-20;-4.1560183;16.148575;0.027929837
-20;-5.4291973;21.577332;0.036995187
-20;-6.6470623;27.02821;0.046008904
-20;-7.809803;32.500694;0.054991726
-20;-8.917516;37.994267;0.06395715
-20;-9.970231;43.5084;0.07291398
-20;-10.967937;49.042564;0.08186799
-20;-11.910592;54.596233;0.09082294
-20;-12.798132;60.16887;0.09978128
-20;-13.630479;65.75993;0.1087446
-20;-14.407544;71.36889;0.1177139
-20;-15.129231;76.9952;0.12668982
-20;-15.795438;82.63832;0.13567275
-20;-16.406055;88.29771;0.14466289
-20;-16.960976;93.97281;0.15366037
-20;-17.460083;99.663086;0.16266523
-20;-17.903265;105.36799;0.17167749
-20;-18.290405;111.08696;0.18069708
-20;-18.621387;116.81945;0.18972398
-20;-18.896095;122.5649;0.19875813
-20;-19.11441;128.32275;0.20779943
-20;-19.276217;134.09245;0.21684785
-20;-19.3814;139.87343;0.22590329
-20;-19.429842;145.66513;0.23496568
-20;-19.421432;151.46698;0.24403496
-20;-19.356058;157.27841;0.25311103
-20;-19.233608;163.09886;0.26219386
-20;-19.053976;168.92775;0.27128336
-20;-18.817055;174.7645;0.28037944
-20;-18.52274;180.60854;0.2894821
-20;-18.170929;186.45927;0.2985912
-20;-17.761526;192.31613;0.3077067
-20;-17.294436;198.17854;0.31682855
-20;-16.769564;204.0459;0.32595667
-20;-16.186823;209.91762;0.33509102
-20;-15.546129;215.79312;0.34423155
-20;-14.847399;221.6718;0.35337818
-20;-14.090555;227.55307;0.36253086
-20;-13.275525;233.43634;0.37168956
-20;-12.402239;239.321;0.3808542
-20;-11.470631;245.20645;0.39002472
-20;-10.48064;251.0921;0.3992011
-20;-9.432211;256.97733;0.40838328
-20;-8.325291;262.86154;0.4175712
-20;-7.159834;268.74414;0.42676482
-20;-5.9357977;274.62448;0.43596408
-20;-4.653146;280.50198;0.44516897
-20;-3.3118458;286.37604;0.4543794
-20;-1.9118712;292.24603;0.46359536
-20;-0.4532007;298.11133;0.4728168
-20;1.0641819;303.9713;0.48204365
-20;2.640287;309.8254;0.4912759
-20;4.2751193;315.67294;0.5005135
-20;5.9686785;321.51334;0.5097564
-20;7.7209578;327.34595;0.5190046
-20;9.531945;333.17017;0.52825797
-20;11.401623;338.98535;0.53751653
-20;13.329967;344.7909;0.5467803
-20;15.316946;350.58618;0.55604917
-20;17.362526;356.37057;0.5653231
-20;19.466663;362.14343;0.57460207
-20;21.62931;367.90417;0.583886
-20;23.850412;373.65213;0.59317493
-20;26.12991;379.3867;0.6024688
-20;28.467733;385.10724;0.61176753
-20;30.863811;390.81314;0.62107116
-20;33.318066;396.50375;0.6303796
-20;35.830406;402.17847;0.63969284
-20;38.40074;407.83664;0.64901084
-20;41.028976;413.47766;0.6583336
-20;43.715;419.1009;0.667661
-20;46.458702;424.70572;0.67699313
-20;49.259964;430.2915;0.68632984
-20;52.11866;435.8576;0.6956712
-20;55.03466;441.4034;0.7050171
-20;58.007824;446.9283;0.7143675
-20;61.038006;452.43167;0.72372246
-20;64.12505;457.91287;0.7330819
-20;67.26881;463.37128;0.74244577
-20;70.4691;468.8063;0.75181407
-20;73.72577;474.2173;0.7611868
-20;77.03863;479.60364;0.77056384
-20;80.40749;484.96472;0.77994525
-20;83.83217;490.29993;0.78933096
-20;87.31246;495.60864;0.79872096
-20;90.84816;500.89023;0.8081152
-20;94.43906;506.1441;0.81751364
-20;98.08493;511.36966;0.8269163
-20;101.78555;516.5663;0.8363231
-20;105.540695;521.73334;0.84573406
-20;109.35011;526.87024;0.85514915
-20;113.21356;531.9764;0.86456835
-20;117.13079;537.05115;0.8739916
-20;121.10154;542.094;0.8834189
-20;125.12554;547.10425;0.8928502
-20;129.20251;552.08136;0.9022855
-20;133.3322;557.0247;0.91172475
-20;137.51428;561.9338;0.9211679
-20;141.74849;566.8079;0.930615
-20;146.03452;571.64655;0.940066
-20;150.37206;576.4491;0.9495208
-20;154.7608;581.21497;0.95897955
-20;159.20042;585.9436;0.9684421
-20;163.69061;590.6344;0.9779084
-20;168.23102;595.2868;0.9873785
-20;172.8213;599.90027;0.99685234
-20;177.46114;604.47424;1.0063299
-20;182.15015;609.0081;1.0158112
-20;186.88799;613.50134;1.0252961
-20;191.6743;617.95337;1.0347847
-20;196.5087;622.36365;1.044277
-20;201.39081;626.7316;1.0537728
-20;206.32025;631.05676;1.0632722
-20;211.29665;635.33856;1.0727752
-20;216.31958;639.5764;1.0822818
-20;221.38866;643.76984;1.0917919
-20;226.50348;647.9183;1.1013055
-20;231.66362;652.02124;1.1108226
-20;236.86867;656.0782;1.1203431
-20;242.11818;660.08856;1.1298671
-20;247.41174;664.0519;1.1393944
-20;252.7489;667.96765;1.1489252
-20;258.1292;671.8353;1.1584593
-20;263.55225;675.6545;1.1679968
-20;269.01752;679.42456;1.1775376
-20;274.5246;683.1451;1.1870817
-20;280.073;686.81555;1.1966292
-20;285.66226;690.43555;1.2061799
-20;291.2919;694.0045;1.2157339
-20;296.96143;697.52203;1.2252911
-20;302.67035;700.9876;1.2348516
-20;308.41818;704.4008;1.2444153
-20;314.2044;707.76117;1.2539821
-20;320.02853;711.06824;1.2635521
-20;325.89005;714.32153;1.2731252
-20;331.78842;717.5206;1.2827015
-20;337.72314;720.6651;1.2922809
-20;343.6937;723.7545;1.3018633
-20;349.69952;726.78845;1.3114488
-20;355.7401;729.7665;1.3210374
-20;361.8149;732.6882;1.330629
-20;367.92337;735.55316;1.3402237
-20;374.06494;738.361;1.3498213
-20;380.23907;741.1113;1.359422
-20;386.4452;743.8037;1.3690256
-20;392.68274;746.4378;1.3786321
-20;398.95117;749.0132;1.3882415
-20;405.24988;751.5295;1.3978539
-20;411.57828;753.9863;1.407469
-20;417.9358;756.3834;1.4170872
-20;424.32184;758.72034;1.4267082
-20;430.73584;760.99677;1.436332
-20;437.1772;763.21234;1.4459586
-20;443.64526;765.3667;1.4555881
-20;450.1395;767.45953;1.4652203
-20;456.65924;769.49054;1.4748553
-20;463.20392;771.45935;1.4844931
-20;469.7729;773.3657;1.4941337
-20;476.36554;775.2093;1.5037769
-20;482.98123;776.98975;1.5134228
-20;489.61935;778.70685;1.5230715
-20;496.27927;780.3603;1.5327228
-20;502.96036;781.94977;1.5423769
-20;509.66196;783.47504;1.5520335
-20;516.3834;784.9358;1.5616928
-20;523.12415;786.3318;1.5713547
-20;529.8834;787.6628;1.5810193
-20;536.66064;788.9285;1.5906863
-20;543.45514;790.1288;1.600356
-20;550.2663;791.2633;1.6100283
-20;557.0934;792.33185;1.619703
-20;563.9358;793.3342;1.6293803
-20;570.7928;794.27026;1.6390601
-20;577.66376;795.13965;1.6487424
-20;584.54803;795.94226;1.6584272
-20;591.4449;796.6779;1.6681145
-20;598.3537;797.3464;1.6778042
-20;605.27374;797.9475;1.6874964
-15;-1.3304999;6.825774;0.009298691
-15;-2.5905428;13.673782;0.01833683
-15;-3.781362;20.543465;0.027199518
-15;-4.90381;27.43425;0.03594291
-15;-5.9584846;34.345554;0.044604804
-15;-6.9458084;41.276794;0.05321098
